部門コード,部門名,勘定科目コード,勘定科目名,補助科目コード,補助科目名,前残,借方金額,貸方金額,残高
A149,ちゅらﾃﾞｰﾀ,515,業務委託売上,,合計,596318,0,74800,671118
A149,ちゅらﾃﾞｰﾀ,515,業務委託売上,,差額(科目 - 合計),,,,0
A150,電警,515,業務委託売上,6A39,電警,0,0,603340,603340
A150,電警,515,業務委託売上,,合計,0,0,603340,603340
A150,電警,515,業務委託売上,,差額(科目 - 合計),,,,0
A151,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,6747,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,0,0,96500,96500
A151,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,0,0,96500,96500
A151,ｸﾞｯﾄﾞﾏﾝｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A202,田辺病院,515,業務委託売上,6034,田辺病院,553550,0,72750,626300
A202,田辺病院,515,業務委託売上,,合計,553550,0,72750,626300
A202,田辺病院,515,業務委託売上,,差額(科目 - 合計),,,,0
A203,ｱｰｳﾞｧｰﾄﾃﾞｼﾞﾀﾙｻｰﾋﾞｽｼﾞｬﾊﾟﾝ,515,業務委託売上,6025,㈱ｱｰｳﾞｧｰﾄ･ﾃﾞｼﾞ,353418,0,45000,398418
A203,ｱｰｳﾞｧｰﾄﾃﾞｼﾞﾀﾙｻｰﾋﾞｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,353418,0,45000,398418
A203,ｱｰｳﾞｧｰﾄﾃﾞｼﾞﾀﾙｻｰﾋﾞｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A204,日本ｴﾈﾙｷﾞｰｻｰﾋﾞｽ,515,業務委託売上,6323,日本ｴﾈﾙｷﾞｰｻｰﾋﾞ,696278,0,119440,815718
A204,日本ｴﾈﾙｷﾞｰｻｰﾋﾞｽ,515,業務委託売上,,合計,696278,0,119440,815718
A204,日本ｴﾈﾙｷﾞｰｻｰﾋﾞｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A205,OTｻﾎﾟｰﾄﾒｲﾄ,515,業務委託売上,9040,ｵﾘﾝﾊﾟｽｻﾎﾟｰﾄﾒｲﾄ,1082219,0,168600,1250819
A205,OTｻﾎﾟｰﾄﾒｲﾄ,515,業務委託売上,,合計,1082219,0,168600,1250819
A205,OTｻﾎﾟｰﾄﾒｲﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A206,ﾈﾄｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,6008,ﾈｯﾄｲﾝﾀｰﾅｼｮﾅﾙ,674800,0,90600,765400
A206,ﾈﾄｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,,合計,674800,0,90600,765400
A206,ﾈﾄｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A207,神東ｱｸｻﾙﾀｺｰﾃｨﾝｸﾞｼｽﾃﾑｽﾞ,515,業務委託売上,6031,神東ｱｸｻﾙﾀｺｰﾃｨﾝ,545914,0,49852,595766
A207,神東ｱｸｻﾙﾀｺｰﾃｨﾝｸﾞｼｽﾃﾑｽﾞ,515,業務委託売上,,合計,545914,0,49852,595766
A207,神東ｱｸｻﾙﾀｺｰﾃｨﾝｸﾞｼｽﾃﾑｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A208,ｹﾝﾌﾞﾘｯｼﾞ,515,業務委託売上,6073,ｹﾝﾌﾞﾘｯｼﾞﾃｸﾉﾛｼﾞ,1692423,0,351930,2044353
A208,ｹﾝﾌﾞﾘｯｼﾞ,515,業務委託売上,,合計,1692423,0,351930,2044353
A208,ｹﾝﾌﾞﾘｯｼﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A209,住友商事,515,業務委託売上,6075,住友商事ﾌｨﾅﾝｼｬ,2216955,0,356464,2573419
A209,住友商事,515,業務委託売上,,合計,2216955,0,356464,2573419
A209,住友商事,515,業務委託売上,,差額(科目 - 合計),,,,0
A210,ﾘｽｸﾓﾝｽﾀｰ,515,業務委託売上,6080,ﾘｽｸﾓﾝｽﾀｰ,2251000,0,337850,2588850
A210,ﾘｽｸﾓﾝｽﾀｰ,515,業務委託売上,,合計,2251000,0,337850,2588850
A210,ﾘｽｸﾓﾝｽﾀｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A211,ﾘｽﾓﾝﾏｯｽﾙ,515,業務委託売上,6312,ﾘｽﾓﾝ･ﾏｯｽﾙ･ﾃﾞｰﾀ,546600,0,80200,626800
A211,ﾘｽﾓﾝﾏｯｽﾙ,515,業務委託売上,,合計,546600,0,80200,626800
A211,ﾘｽﾓﾝﾏｯｽﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A212,ｵﾘﾝﾊﾟｽﾃﾙﾓﾊﾞｲｵﾏﾃﾘｱﾙ,515,業務委託売上,9127,ｵﾘﾝﾊﾟｽﾃﾙﾓﾊﾞｲｵﾏ,2726709,0,253704,2980413
A212,ｵﾘﾝﾊﾟｽﾃﾙﾓﾊﾞｲｵﾏﾃﾘｱﾙ,515,業務委託売上,,合計,2726709,0,253704,2980413
A212,ｵﾘﾝﾊﾟｽﾃﾙﾓﾊﾞｲｵﾏﾃﾘｱﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A213,日本ｴﾏｿﾝ,515,業務委託売上,6364,日本ｴﾏｿﾝ㈱,1652609,0,240420,1893029
A213,日本ｴﾏｿﾝ,515,業務委託売上,,合計,1652609,0,240420,1893029
A213,日本ｴﾏｿﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A214,ﾗﾝｸｱｯﾌﾟ,515,業務委託売上,6469,㈱ﾗﾝｸｱｯﾌﾟ,1521875,0,391030,1912905
A214,ﾗﾝｸｱｯﾌﾟ,515,業務委託売上,,合計,1521875,0,391030,1912905
A214,ﾗﾝｸｱｯﾌﾟ,515,業務委託売上,,差額(科目 - 合計),,,,0
A215,公益財団法人世界自然保護基金,515,業務委託売上,6555,世界自然保護基,1460036,0,186340,1646376
A215,公益財団法人世界自然保護基金,515,業務委託売上,,合計,1460036,0,186340,1646376
A215,公益財団法人世界自然保護基金,515,業務委託売上,,差額(科目 - 合計),,,,0
A216,㈱住宅債券管理回収機構,515,業務委託売上,6698,住宅債券管理回,2939137,0,405880,3345017
A216,㈱住宅債券管理回収機構,515,業務委託売上,,合計,2939137,0,405880,3345017
A216,㈱住宅債券管理回収機構,515,業務委託売上,,差額(科目 - 合計),,,,0
A217,日本ｴﾏｿﾝ㈱EMRJ,515,業務委託売上,6364,日本ｴﾏｿﾝ㈱,586810,0,69340,656150
A217,日本ｴﾏｿﾝ㈱EMRJ,515,業務委託売上,,合計,586810,0,69340,656150
A217,日本ｴﾏｿﾝ㈱EMRJ,515,業務委託売上,,差額(科目 - 合計),,,,0
A218,ｽﾐﾃｯｸｽ･ｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,6733,ｽﾐﾃｯｸｽ･ｲﾝﾀｰﾅｼｮ,2205279,0,402430,2607709
A218,ｽﾐﾃｯｸｽ･ｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,,合計,2205279,0,402430,2607709
A218,ｽﾐﾃｯｸｽ･ｲﾝﾀｰﾅｼｮﾅﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A219,ｹﾞｵﾈｯﾄﾜｰｸｽ,515,業務委託売上,6830,ｹﾞｵﾈｯﾄﾜｰｸｽ,1648006,0,244740,1892746
A219,ｹﾞｵﾈｯﾄﾜｰｸｽ,515,業務委託売上,,合計,1648006,0,244740,1892746
A219,ｹﾞｵﾈｯﾄﾜｰｸｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A220,ATｶｰﾆｰ,515,業務委託売上,6845,ATｶｰﾆｰ,3107187,0,798750,3905937
A220,ATｶｰﾆｰ,515,業務委託売上,,合計,3107187,0,798750,3905937
A220,ATｶｰﾆｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A221,ｱｸﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,6867,ｱｸﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ,383437,0,70500,453937
A221,ｱｸﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,,合計,383437,0,70500,453937
A221,ｱｸﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A222,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ･ﾊﾞｲｵﾌｧｰﾏ㈱,515,業務委託売上,6542,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ,1065909,0,1072260,2138169
A222,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ･ﾊﾞｲｵﾌｧｰﾏ㈱,515,業務委託売上,6953,×ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ,5642218,0,0,5642218
A222,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ･ﾊﾞｲｵﾌｧｰﾏ㈱,515,業務委託売上,,合計,6708127,0,1072260,7780387
A222,ｱｽﾃﾗｽ･ｱﾑｼﾞｪﾝ･ﾊﾞｲｵﾌｧｰﾏ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
A223,日本ｱｳﾄｿｰｽ㈱,515,業務委託売上,6986,日本ｱｳﾄｿｰｽ㈱,917100,0,82050,999150
A223,日本ｱｳﾄｿｰｽ㈱,515,業務委託売上,,合計,917100,0,82050,999150
A223,日本ｱｳﾄｿｰｽ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
A224,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,1931859,0,267100,2198959
A224,NOC社労士法人,515,業務委託売上,,合計,1931859,0,267100,2198959
A224,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
A225,㈱ｹﾞｵｲﾝﾀﾗｸﾃｨﾌﾞ,515,業務委託売上,6830,ｹﾞｵﾈｯﾄﾜｰｸｽ,54800,0,10000,64800
A225,㈱ｹﾞｵｲﾝﾀﾗｸﾃｨﾌﾞ,515,業務委託売上,,合計,54800,0,10000,64800
A225,㈱ｹﾞｵｲﾝﾀﾗｸﾃｨﾌﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A226,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,6239,㈱ｲﾒｰｼﾞﾜﾝ,0,0,192760,192760
A226,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,,合計,0,0,192760,192760
A226,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A227,mediba,515,業務委託売上,6498,㈱mediba,0,0,507500,507500
A227,mediba,515,業務委託売上,,合計,0,0,507500,507500
A227,mediba,515,業務委託売上,,差額(科目 - 合計),,,,0
A302,ﾎﾞｽﾄﾝ･ｻｲｴﾝﾃｨﾌｨｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,6108,ﾎﾞｽﾄﾝｻｲｴﾝﾃｨﾌｨｯ,7756289,0,1103240,8859529
A302,ﾎﾞｽﾄﾝ･ｻｲｴﾝﾃｨﾌｨｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,7756289,0,1103240,8859529
A302,ﾎﾞｽﾄﾝ･ｻｲｴﾝﾃｨﾌｨｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A303,ﾚｯｸﾞ･ﾒｲｿﾝ･ｱｾｯﾄ･ﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,6072,ﾚｯｸﾞ･ﾒｲｿﾝ･ｱｾｯﾄ,851729,0,164037,1015766
A303,ﾚｯｸﾞ･ﾒｲｿﾝ･ｱｾｯﾄ･ﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,,合計,851729,0,164037,1015766
A303,ﾚｯｸﾞ･ﾒｲｿﾝ･ｱｾｯﾄ･ﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A304,BASFｼﾞｬﾊﾟﾝ㈱C&P,515,業務委託売上,6685,BASFｼﾞｬﾊﾟﾝ,1964636,0,243510,2208146
A304,BASFｼﾞｬﾊﾟﾝ㈱C&P,515,業務委託売上,,合計,1964636,0,243510,2208146
A304,BASFｼﾞｬﾊﾟﾝ㈱C&P,515,業務委託売上,,差額(科目 - 合計),,,,0
A305,武蔵の杜ｶﾝﾄﾘｰｸﾗﾌﾞ,515,業務委託売上,6702,武蔵の杜ｶﾝﾄﾘｰｸ,1083778,0,150267,1234045
A305,武蔵の杜ｶﾝﾄﾘｰｸﾗﾌﾞ,515,業務委託売上,,合計,1083778,0,150267,1234045
A305,武蔵の杜ｶﾝﾄﾘｰｸﾗﾌﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A306,藤二誠,515,業務委託売上,6703,㈱藤二誠,1623980,0,460123,2084103
A306,藤二誠,515,業務委託売上,,合計,1623980,0,460123,2084103
A306,藤二誠,515,業務委託売上,,差額(科目 - 合計),,,,0
A307,全日空商事ﾃﾞｭｰﾃｨｰﾌﾘｰ,515,業務委託売上,6092,全日空商事ﾃﾞｭｰ,1292617,0,217157,1509774
A307,全日空商事ﾃﾞｭｰﾃｨｰﾌﾘｰ,515,業務委託売上,,合計,1292617,0,217157,1509774
A307,全日空商事ﾃﾞｭｰﾃｨｰﾌﾘｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A308,ANAﾌｰｽﾞ,515,業務委託売上,6109,ANAﾌｰｽﾞ,3361091,0,491372,3852463
A308,ANAﾌｰｽﾞ,515,業務委託売上,,合計,3361091,0,491372,3852463
A308,ANAﾌｰｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A309,ｲﾝﾀｰﾅｼｮﾅﾙ･ｶｰｺﾞ･ｻｰﾋﾞｽ,515,業務委託売上,7703,ｲﾝﾀｰﾅｼｮﾅﾙ・ｶｰｺ,940167,0,146927,1087094
A309,ｲﾝﾀｰﾅｼｮﾅﾙ･ｶｰｺﾞ･ｻｰﾋﾞｽ,515,業務委託売上,,合計,940167,0,146927,1087094
A309,ｲﾝﾀｰﾅｼｮﾅﾙ･ｶｰｺﾞ･ｻｰﾋﾞｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A310,日本ｴﾏｿﾝ㈱EPMJ,515,業務委託売上,6364,日本ｴﾏｿﾝ㈱,1155009,0,157500,1312509
A310,日本ｴﾏｿﾝ㈱EPMJ,515,業務委託売上,,合計,1155009,0,157500,1312509
A310,日本ｴﾏｿﾝ㈱EPMJ,515,業務委託売上,,差額(科目 - 合計),,,,0
A311,日本ﾌｲﾂｼﾔ,515,業務委託売上,6520,日本ﾌｲﾂｼﾔ㈱,1615369,0,279650,1895019
A311,日本ﾌｲﾂｼﾔ,515,業務委託売上,,合計,1615369,0,279650,1895019
A311,日本ﾌｲﾂｼﾔ,515,業務委託売上,,差額(科目 - 合計),,,,0
A312,BASFｼﾞｬﾊﾟﾝ㈱(BCEJP分),515,業務委託売上,6754,BASFｶﾗｰ&ｴﾌｪｸﾄ,499359,0,78000,577359
A312,BASFｼﾞｬﾊﾟﾝ㈱(BCEJP分),515,業務委託売上,,合計,499359,0,78000,577359
A312,BASFｼﾞｬﾊﾟﾝ㈱(BCEJP分),515,業務委託売上,,差額(科目 - 合計),,,,0
A313,ｴｰｽ･ｵｰﾄﾘｰｽ,515,業務委託売上,6791,ｴｰｽ･ｵｰﾄﾘｰｽ,1306149,0,241040,1547189
A313,ｴｰｽ･ｵｰﾄﾘｰｽ,515,業務委託売上,,合計,1306149,0,241040,1547189
A313,ｴｰｽ･ｵｰﾄﾘｰｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A314,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,2919290,0,402160,3321450
A314,NOC社労士法人,515,業務委託売上,,合計,2919290,0,402160,3321450
A314,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
A315,ﾍﾓﾈﾃｨｸｽｼﾞｬﾊﾟﾝ,515,業務委託売上,6013,ﾍﾓﾈﾃｲｸｽｼﾞｬﾊﾟﾝ,1611230,0,314250,1925480
A315,ﾍﾓﾈﾃｨｸｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1611230,0,314250,1925480
A315,ﾍﾓﾈﾃｨｸｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A402,ｵｰﾙｱﾊﾞｳﾄ,515,業務委託売上,6280,㈱ｵｰﾙｱﾊﾞｳﾄ,1271130,0,0,1271130
A402,ｵｰﾙｱﾊﾞｳﾄ,515,業務委託売上,,合計,1271130,0,0,1271130
A402,ｵｰﾙｱﾊﾞｳﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A403,㈱ｼﾞｰｴｽﾕｱｻﾊﾞｯﾃﾘｰ,515,業務委託売上,6396,ｼﾞｰｴｽﾕｱｻﾊﾞｯﾃﾘｰ,2802183,0,444287,3246470
A403,㈱ｼﾞｰｴｽﾕｱｻﾊﾞｯﾃﾘｰ,515,業務委託売上,,合計,2802183,0,444287,3246470
A403,㈱ｼﾞｰｴｽﾕｱｻﾊﾞｯﾃﾘｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A404,ｸﾆｴ,515,業務委託売上,6858,ｸﾆｴ,6757330,0,1346510,8103840
A404,ｸﾆｴ,515,業務委託売上,,合計,6757330,0,1346510,8103840
A404,ｸﾆｴ,515,業務委託売上,,差額(科目 - 合計),,,,0
A405,ｴﾉﾃｶ,515,業務委託売上,6451,ｴﾉﾃｶ㈱,7813619,0,1171632,8985251
A405,ｴﾉﾃｶ,515,業務委託売上,,合計,7813619,0,1171632,8985251
A405,ｴﾉﾃｶ,515,業務委託売上,,差額(科目 - 合計),,,,0
A406,ﾙｸﾙｰｾﾞ,515,業務委託売上,6479,ﾙ･ﾌﾙｰｾﾞｼﾞｬﾎﾟﾝ(,3708640,0,722560,4431200
A406,ﾙｸﾙｰｾﾞ,515,業務委託売上,,合計,3708640,0,722560,4431200
A406,ﾙｸﾙｰｾﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A407,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,3018809,0,370000,3388809
A407,NOC社労士法人,515,業務委託売上,,合計,3018809,0,370000,3388809
A407,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
A408,双日ｲﾝﾌｨﾆﾃｨ,515,業務委託売上,6668,双日ｲﾝﾌｨﾆﾃｨ,8591130,0,1300840,9891970
A408,双日ｲﾝﾌｨﾆﾃｨ,515,業務委託売上,,合計,8591130,0,1300840,9891970
A408,双日ｲﾝﾌｨﾆﾃｨ,515,業務委託売上,,差額(科目 - 合計),,,,0
A409,ｵﾘｯｸｽ保険ｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,6722,ｵﾘｯｸｽiｺﾝ,3414260,0,550150,3964410
A409,ｵﾘｯｸｽ保険ｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,,合計,3414260,0,550150,3964410
A409,ｵﾘｯｸｽ保険ｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A410,ﾏｯｸｽｱﾝﾄﾞｺｰｼﾞｬﾊﾟﾝ,515,業務委託売上,6792,ﾏｯｸｽｱﾝﾄﾞｺｰｼﾞｬﾊ,1744248,0,231080,1975328
A410,ﾏｯｸｽｱﾝﾄﾞｺｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1744248,0,231080,1975328
A410,ﾏｯｸｽｱﾝﾄﾞｺｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A411,ﾈｸｽﾄｼﾞｪﾝ,515,業務委託売上,6839,ﾈｸｽﾄｼﾞｪﾝ,2549319,0,330350,2879669
A411,ﾈｸｽﾄｼﾞｪﾝ,515,業務委託売上,,合計,2549319,0,330350,2879669
A411,ﾈｸｽﾄｼﾞｪﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A412,ｸﾛﾑﾊｰﾂ,515,業務委託売上,6841,ｸﾛﾑﾊｰﾂ,2814780,0,446590,3261370
A412,ｸﾛﾑﾊｰﾂ,515,業務委託売上,,合計,2814780,0,446590,3261370
A412,ｸﾛﾑﾊｰﾂ,515,業務委託売上,,差額(科目 - 合計),,,,0
A413,ANAFESTA,515,業務委託売上,6089,ANA　FESTA㈱,6352826,0,1041645,7394471
A413,ANAFESTA,515,業務委託売上,,合計,6352826,0,1041645,7394471
A413,ANAFESTA,515,業務委託売上,,差額(科目 - 合計),,,,0
A414,日本ｳｫｰﾀｰｽﾞ,515,業務委託売上,6288,日本ｳｫｰﾀｰｽﾞ㈱,2026966,0,287924,2314890
A414,日本ｳｫｰﾀｰｽﾞ,515,業務委託売上,,合計,2026966,0,287924,2314890
A414,日本ｳｫｰﾀｰｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A415,扶桑社,515,業務委託売上,6333,㈱扶桑社,2721093,0,374064,3095157
A415,扶桑社,515,業務委託売上,,合計,2721093,0,374064,3095157
A415,扶桑社,515,業務委託売上,,差額(科目 - 合計),,,,0
A416,育鵬社,515,業務委託売上,6365,㈱育鵬社,205130,0,18000,223130
A416,育鵬社,515,業務委託売上,,合計,205130,0,18000,223130
A416,育鵬社,515,業務委託売上,,差額(科目 - 合計),,,,0
A417,ﾗｼﾞｵﾒｰﾀｰ,515,業務委託売上,6368,ﾗｼﾞｵﾒｰﾀｰ㈱,2682660,0,458334,3140994
A417,ﾗｼﾞｵﾒｰﾀｰ,515,業務委託売上,,合計,2682660,0,458334,3140994
A417,ﾗｼﾞｵﾒｰﾀｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A418,ｱﾒｱｽﾎﾟｰﾂｼﾞｬﾊﾟﾝ,515,業務委託売上,6875,ｱﾒｱｽﾎﾟｰﾂｼﾞｬﾊﾟﾝ,5767088,0,791540,6558628
A418,ｱﾒｱｽﾎﾟｰﾂｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,5767088,0,791540,6558628
A418,ｱﾒｱｽﾎﾟｰﾂｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A419,IQVIA,515,業務委託売上,6977,IQVIAｿﾘｭｰｼｮﾝｽﾞ,9281962,0,1701176,10983138
A419,IQVIA,515,業務委託売上,,合計,9281962,0,1701176,10983138
A419,IQVIA,515,業務委託売上,,差額(科目 - 合計),,,,0
A420,珈琲館,515,業務委託売上,6897,珈琲館,0,0,9614390,9614390
A420,珈琲館,515,業務委託売上,,合計,0,0,9614390,9614390
A420,珈琲館,515,業務委託売上,,差額(科目 - 合計),,,,0
A502,首都圏ﾘｰｽ,515,業務委託売上,6342,首都圏ﾘｰｽ㈱,300000,0,40000,340000
A502,首都圏ﾘｰｽ,515,業務委託売上,,合計,300000,0,40000,340000
A502,首都圏ﾘｰｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A503,ｲﾝﾌｫｺﾑ,515,業務委託売上,7752,㈱ｲﾝﾌｫｺﾑ東日本,261000,0,43500,304500
A503,ｲﾝﾌｫｺﾑ,515,業務委託売上,,合計,261000,0,43500,304500
A503,ｲﾝﾌｫｺﾑ,515,業務委託売上,,差額(科目 - 合計),,,,0
A504,NT販売,515,業務委託売上,6370,NI販売㈱,90000,0,15000,105000
A504,NT販売,515,業務委託売上,,合計,90000,0,15000,105000
A504,NT販売,515,業務委託売上,,差額(科目 - 合計),,,,0
A505,綜企画設計,515,業務委託売上,6400,㈱綜企画設計,405000,0,67500,472500
A505,綜企画設計,515,業務委託売上,,合計,405000,0,67500,472500
A505,綜企画設計,515,業務委託売上,,差額(科目 - 合計),,,,0
A506,ﾈｵﾃｯｸ,515,業務委託売上,6083,ﾈｵﾃｯｸ,141000,0,23500,164500
A506,ﾈｵﾃｯｸ,515,業務委託売上,,合計,141000,0,23500,164500
A506,ﾈｵﾃｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A507,日本国際教育支援協会,515,業務委託売上,6477,財)日本国際教,224000,0,35000,259000
A507,日本国際教育支援協会,515,業務委託売上,,合計,224000,0,35000,259000
A507,日本国際教育支援協会,515,業務委託売上,,差額(科目 - 合計),,,,0
A508,MRT株式会社,515,業務委託売上,6597,MRT㈱,528000,0,74000,602000
A508,MRT株式会社,515,業務委託売上,,合計,528000,0,74000,602000
A508,MRT株式会社,515,業務委託売上,,差額(科目 - 合計),,,,0
A509,㈱ｱｲﾒﾃﾞｨｯｸ,515,業務委託売上,6649,ｱｲﾒﾃﾞｨｯｸ,155788,0,26190,181978
A509,㈱ｱｲﾒﾃﾞｨｯｸ,515,業務委託売上,,合計,155788,0,26190,181978
A509,㈱ｱｲﾒﾃﾞｨｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A510,ﾘｸﾙｰﾄｾﾞｸｼｨなび,515,業務委託売上,6279,㈱ｾﾞｸｼｨ,1818500,0,302950,2121450
A510,ﾘｸﾙｰﾄｾﾞｸｼｨなび,515,業務委託売上,,合計,1818500,0,302950,2121450
A510,ﾘｸﾙｰﾄｾﾞｸｼｨなび,515,業務委託売上,,差額(科目 - 合計),,,,0
A511,ﾘｸﾙｰﾄｷｬﾘｱｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,6452,㈱ﾘｸﾙｰﾄｷｬﾘｱｺﾝｻ,962248,0,169360,1131608
A511,ﾘｸﾙｰﾄｷｬﾘｱｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,,合計,962248,0,169360,1131608
A511,ﾘｸﾙｰﾄｷｬﾘｱｺﾝｻﾙﾃｨﾝｸﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A512,野村不動,515,業務委託売上,6266,野村不動産ｱｰﾊﾞ,1629600,0,271600,1901200
A512,野村不動,515,業務委託売上,,合計,1629600,0,271600,1901200
A512,野村不動,515,業務委託売上,,差額(科目 - 合計),,,,0
A513,㈱ﾌｨｰｺﾞ,515,業務委託売上,6554,㈱ﾌｨｰｺﾞ,163348,0,26190,189538
A513,㈱ﾌｨｰｺﾞ,515,業務委託売上,,合計,163348,0,26190,189538
A513,㈱ﾌｨｰｺﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A514,西武ﾄﾗﾍﾞﾙ,515,業務委託売上,6369,西武ﾄﾗﾍﾞﾙ㈱,261000,0,43500,304500
A514,西武ﾄﾗﾍﾞﾙ,515,業務委託売上,,合計,261000,0,43500,304500
A514,西武ﾄﾗﾍﾞﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A515,ﾋﾞｽﾞﾈｯﾄ,515,業務委託売上,7766,ﾋﾞｽﾞﾈｯﾄ㈱,261000,0,43500,304500
A515,ﾋﾞｽﾞﾈｯﾄ,515,業務委託売上,,合計,261000,0,43500,304500
A515,ﾋﾞｽﾞﾈｯﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A516,DXCT,515,業務委託売上,6501,DXCﾃｸﾉﾛｼﾞｰ･ｼﾞｬ,596342,0,82171,678513
A516,DXCT,515,業務委託売上,,合計,596342,0,82171,678513
A516,DXCT,515,業務委託売上,,差額(科目 - 合計),,,,0
A517,保健同人社,515,業務委託売上,6287,㈱保健同人社,287100,0,47850,334950
A517,保健同人社,515,業務委託売上,,合計,287100,0,47850,334950
A517,保健同人社,515,業務委託売上,,差額(科目 - 合計),,,,0
A518,西愛知ﾘﾊｳｽ,515,業務委託売上,6292,西愛知ﾘﾊｳｽ㈱,27500,0,0,27500
